Handle,Title,Body (HTML),Variant SKU,Variant Price,Image Src,Cost per item,Variant Image,Variant Fulfillment Service,Variant Inventory Policy,Variant Inventory Tracker,Google Shopping / Gender,Type,Vendor,Tags,Status,Published,product.metafields.custom.original_prodect_url
"record_automatic_blue_dial_ladies_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-record-automatic-blue-dial-ladies-watch-l23204966-l23204966_2.jpg?width=546&height=546","","","","","","","","","","","",""
"record_automatic_blue_dial_ladies_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-record-automatic-blue-dial-ladies-watch-l23204966-l23204966_3.jpg?width=546&height=546","","","","","","","","","","","",""
"record_automatic_blue_dial_ladies_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-record-automatic-blue-dial-ladies-watch-l23204966-l23204966_4.jpg?width=546&height=546","","","","","","","","","","","",""
"classima_automatic_silver_dial_ladies_watch","Baume Et Mercier, Classima Automatic Silver Dial Ladies Watch","Silver-tone stainless steel case and bracelet. Fixed silver-tone bezel. Silver-tone dial with silver-tone hands and Roman numeral, index hour markers. Dial Type: Analog. Date display at the 3 o'clock position. ETA 2892-A2 automatic movement with a 42-hour power reserve. Scratch resistant sapphire crystal. Transparent see through case back. Round case shape, case size: 34 mm. Deployment clasp. Water resistant at 50 meters / 165 feet. Functions: date, hour, minute, second. Classima Series. Watch label: Swiss Made. Baume et Mercier Classima Automatic Silver Dial Ladies Watch M0A10495.","M0A10495","6091","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/a/baume-et-mercier-classima-automatic-silver-dial-ladies-watch-m0a10495.jpg?width=546&height=546","4685.63","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/a/baume-et-mercier-classima-automatic-silver-dial-ladies-watch-m0a10495.jpg?width=546&height=546","manual","deny","shopify","female","USA Products","Joma Shop","Womens, Watches, Baume & Mercier, Classima Executives","Active","TRUE","https://www.jomashop.com/baume-et-mercier-classima-automatic-silver-dial-ladies-watch-m0a10495.html"
"classima_automatic_silver_dial_ladies_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/a/baume-et-mercier-classima-automatic-silver-dial-ladies-watch-m0a10495_2.jpg?width=546&height=546","","","","","","","","","","","",""
"classima_automatic_silver_dial_ladies_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/a/baume-et-mercier-classima-automatic-silver-dial-ladies-watch-m0a10495_3.jpg?width=546&height=546","","","","","","","","","","","",""
"record_automatic_silver_dial_ladies_watch","Longines, Record Automatic Silver Dial Ladies Watch","Stainless steel case with a stainless steel bracelet with 18kt rose gold (cap) links. Fixed 18kt rose gold (cap) bezel. Silver sunray dial with rose gold hands and alternating index and Arabic numeral hour markers. Minute markers around the outer rim. Dial Type: Analog. Date display at the 3 o'clock position. Longines calibre L888.4 automatic movement, based upon ETA A31.L11, containing 21 Jewels, bitting at 25200 vph, and has a power reserve of approximately 64 hours. Scratch resistant sapphire crystal. Pull / push crown. Transparent case back. Round case shape. Case size: 40 mm. Fold over clasp with a push button release. Water resistant at 30 meters / 100 feet. Functions: date, hour, minute, second. Record Series. Luxury watch style. Watch label: Swiss Made. Longines Record Automatic Silver Dial Ladies Watch L2.821.5.76.7.","L2.821.5.76.7","8312","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-record-automatic-silver-dial-ladies-watch-l28215767-l28215767.jpg?width=546&height=546","6394.50","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-record-automatic-silver-dial-ladies-watch-l28215767-l28215767.jpg?width=546&height=546","manual","deny","shopify","female","USA Products","Joma Shop","Womens, Watches, Longines, Record","Active","TRUE","https://www.jomashop.com/longines-record-automatic-ladies-watch-l2-821-5-76-7.html"
"record_automatic_silver_dial_ladies_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-record-automatic-silver-dial-ladies-watch-l28215767-l28215767_2.jpg?width=546&height=546","","","","","","","","","","","",""
"record_automatic_silver_dial_ladies_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-record-automatic-silver-dial-ladies-watch-l28215767-l28215767_3.jpg?width=546&height=546","","","","","","","","","","","",""
"primaluna_mother_of_pearl_stainless_steel_ladies_watch_l22850876","Longines, Primaluna Mother of Pearl Stainless Steel Ladies Watch L22850876","Stainless steel case with a stainless steel bracelet. Fixed stainless steel bezel set with diamonds. White mother of pearl dial with luminous silver-tone hands and diamond hour markers. Minute markers around the outer rim. Dial Type: Analog. Date display at the 3 o'clock position. Automatic movement with a 40-hour power reserve. Scratch resistant sapphire crystal. Pull / push crown. Transparent case back. Case diameter: 29.5 mm. Case thickness: 10 mm. Round case shape. Band width: 15 mm. Folding clasp. Water resistant at 50 meters / 165 feet. Functions: date, hour, minute, second. Dress watch style. Watch label: Swiss Made. Longines Primaluna Mother of Pearl Stainless Steel Ladies Watch L22850876.","L2.285.0.87.6","10223","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-primaluna-mother-of-pearl-stainless-steel-ladies-watch-l22850876_1.jpg?width=546&height=546","7864.50","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-primaluna-mother-of-pearl-stainless-steel-ladies-watch-l22850876_1.jpg?width=546&height=546","manual","deny","shopify","female","USA Products","Joma Shop","Womens, Watches, Longines, Primaluna","Active","TRUE","https://www.jomashop.com/longines-watch-l22850876.html"
"primaluna_mother_of_pearl_stainless_steel_ladies_watch_l22850876","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-primaluna-mother-of-pearl-stainless-steel-ladies-watch-l22850876_2_1.jpg?width=546&height=546","","","","","","","","","","","",""
"primaluna_mother_of_pearl_stainless_steel_ladies_watch_l22850876","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-primaluna-mother-of-pearl-stainless-steel-ladies-watch-l22850876_3_1.jpg?width=546&height=546","","","","","","","","","","","",""
"primaluna_mother_of_pearl_stainless_steel_ladies_watch_l22850876","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-primaluna-mother-of-pearl-stainless-steel-ladies-watch-l22850876_4_1.jpg?width=546&height=546","","","","","","","","","","","",""
"grip_quartz_white_dial_yellow_gold-tone_ladies_watch","Gucci, Grip Quartz White Dial Yellow Gold-tone Ladies Watch","Yellow gold-tone stainless steel case and bracelet. Fixed yellow gold-tone bezel. Arabic numeral hour and minute displays. Dial Type: Analog. Date display at the 6 o'clock position. Quartz movement. Solid case back. Cushion case shape. Case size: 35 mm. Fold over clasp. Water resistant at 30 meters / 100 feet. Functions: hour, minute, second. Grip Series. Luxury watch style. Watch label: Swiss Made. Gucci Grip Quartz White Dial Yellow Gold-tone Ladies Watch YA157403.","YA157403","4275","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/g/u/gucci-grip-quartz-white-dial-yellow-goldtone-ladies-watch-ya157403.jpg?width=546&height=546","3289.13","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/g/u/gucci-grip-quartz-white-dial-yellow-goldtone-ladies-watch-ya157403.jpg?width=546&height=546","manual","deny","shopify","female","USA Products","Joma Shop","Womens, Watches, Gucci, Grip","Active","TRUE","https://www.jomashop.com/gucci-grip-white-dial-ladies-watch-ya157403.html"
"grip_quartz_white_dial_yellow_gold-tone_ladies_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/g/u/gucci-grip-quartz-white-dial-yellow-goldtone-ladies-watch-ya157403_2.jpg?width=546&height=546","","","","","","","","","","","",""
"grip_quartz_white_dial_yellow_gold-tone_ladies_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/g/u/gucci-grip-quartz-white-dial-yellow-goldtone-ladies-watch-ya157403_3.jpg?width=546&height=546","","","","","","","","","","","",""
"elegant_collection_automatic_18k_rose_gold_ladies_watch","Longines, Elegant Collection Automatic 18K Rose Gold Ladies Watch","18 carat rose gold case with a black alligator leather strap. Fixed-diamond set bezel. Silver dial with black hands and Roman numeral hour markers. Dial Type: Analog. Date display at the 3 o'clock position. Longines Calibre 595/592 automatic movement with about 40 hours of power reserve. Scratch resistant sapphire crystal. Skeleton transparent exhibition see through case back. Case size: 27 mm. Round case shape. Band width: 14 mm. Water resistant at 30 meters / 100 feet. Functions: date, hour, minute, second. Additional Info: case set with 56 diamonds (0381 carats). Luxury watch style. Watch label: Swiss Made. Longines Elegant Collection Automatic 18K Rose Gold Ladies Watch L43789110.","L43789110","15264","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-elegant-collection-automatic-18k-rose-gold-ladies-watch-l43789110.jpg?width=546&height=546","11741.63","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-elegant-collection-automatic-18k-rose-gold-ladies-watch-l43789110.jpg?width=546&height=546","manual","deny","shopify","female","USA Products","Joma Shop","Womens, Watches, Longines, Elegant Collection","Active","TRUE","https://www.jomashop.com/longines-watch-l43789110.html"
"elegant_collection_automatic_18k_rose_gold_ladies_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-elegant-collection-automatic-18k-rose-gold-ladies-watch-l43789110_2.jpg?width=546&height=546","","","","","","","","","","","",""
"elegant_collection_automatic_18k_rose_gold_ladies_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-elegant-collection-automatic-18k-rose-gold-ladies-watch-l43789110_3.jpg?width=546&height=546","","","","","","","","","","","",""
"elegant_automatic_mother_of_pearl_dial_ladies_watch_l48095887","Longines, Elegant Automatic Mother of Pearl Dial Ladies Watch L48095887","Stainless steel case with a stainless steel bracelet with 18kt rose gold links. Fixed 18kt rose gold bezel set with diamonds. Mother of pearl dial with black hands and diamond hour markers. Dial Type: Analog. Date display at the 3 o'clock position. Longines calibre 619/888 automatic movement with a 42-hour power reserve. Scratch resistant sapphire crystal. Transparent case back. Case size: 34 mm. Round case shape. Band width: 19 mm. Fold over clasp. Water resistant at 30 meters / 100 feet. Functions: date, hour, minute, second. Case set with 72 Wesselton VVS diamonds (0.489 carats). Luxury watch style. Watch label: Swiss Made. Longines Elegant Automatic Mother of Pearl Dial Ladies Watch L48095887.","L4.809.5.88.7","11919","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-elegant-mother-of-pearl-dial-ladies-two-tone-watch-l48095887.jpg?width=546&height=546","9169.13","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-elegant-mother-of-pearl-dial-ladies-two-tone-watch-l48095887.jpg?width=546&height=546","manual","deny","shopify","female","USA Products","Joma Shop","Womens, Watches, Longines, Elegant","Active","TRUE","https://www.jomashop.com/longines-watch-l48095887.html"
"elegant_automatic_mother_of_pearl_dial_ladies_watch_l48095887","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-elegant-mother-of-pearl-dial-ladies-two-tone-watch-l48095887_2.jpg?width=546&height=546","","","","","","","","","","","",""
"elegant_automatic_mother_of_pearl_dial_ladies_watch_l48095887","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-elegant-mother-of-pearl-dial-ladies-two-tone-watch-l48095887_3.jpg?width=546&height=546","","","","","","","","","","","",""
"true_automatic_black_dial_ladies_watch","Rado, True Automatic Black Dial Ladies Watch","Black (high-tech) ceramic case and bracelet. Fixed black (high-tech) ceramic bezel. Black dial with luminous rose gold-tone hands and index hour markers. Minute markers around the outer rim. Dial Type: Analog. Luminescent hands and markers. Date display at the 3 o'clock position. Rado calibre 561 (ETA 2671) automatic movement, based upon ETA 2671, containing 25 Jewels, bitting at 28800 vph, and has a power reserve of approximately 38 hours. Scratch resistant sapphire crystal. Pull / push crown. Solid case back. Round case shape. Case size: 30 mm. Case thickness: 9.8 mm. Butterfly clasp. Water resistant at 100 meters / 330 feet. Functions: date, hour, minute, second. True Series. Dress watch style. Watch label: Swiss Made. Rado True Automatic Black Dial Ladies Watch R27242162.","R27242162","4443","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/r/a/rado-true-black-dial-automatic-ladies-ceramic-watch-r27242162.jpg?width=546&height=546","3417.75","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/r/a/rado-true-black-dial-automatic-ladies-ceramic-watch-r27242162.jpg?width=546&height=546","manual","deny","shopify","female","USA Products","Joma Shop","Womens, Watches, Rado, True","Active","TRUE","https://www.jomashop.com/rado-watch-r27242162.html"
"true_automatic_black_dial_ladies_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/r/a/rado-true-black-dial-automatic-ladies-ceramic-watch-r27242162_2.jpg?width=546&height=546","","","","","","","","","","","",""
"true_automatic_black_dial_ladies_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/r/a/rado-true-black-dial-automatic-ladies-ceramic-watch-r27242162_3.jpg?width=546&height=546","","","","","","","","","","","",""
"prima_luna_mother_of_pearl_dial_steel_and_rose_gold_ladies_watch_l81125836","Longines, Prima Luna Mother of Pearl Dial Steel and Rose Gold Ladies Watch L81125836","Stainless steel case with a stainless steel bracelet with 18kt rose gold center links. Fixed stainless steel bezel with an 18kt rose gold inner ring. Mother of pearl dial with rose gold-tone hands and Arabic numeral hour markers. Minute markers around the outer rim. Dial Type: Analog. Date display at the 3 o'clock position. Longines calibre L129 quartz movement. Scratch resistant sapphire crystal. Pull / push crown. Solid case back. Round case shape. Case size: 30 mm. Case thickness: 7.8 mm. Band width: 20 mm. Fold over clasp with a push button release. Water resistant at 30 meters / 100 feet. Functions: date, hour, minute, second. Primaluna Series. Luxury watch style. Watch label: Swiss Made. Item Variations: L8 112 5 83 6, L8-112-5-83-6, L8/112/5/83/6, L81125836. Longines Prima Luna Mother of Pearl Dial Steel and Rose Gold Ladies Watch L81125836.","L8.112.5.83.6","8599","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-prima-luna-mother-of-pearl-dial-steel-and-rose-gold-ladies-watch-l81125836-l81125836.jpg?width=546&height=546","6615.00","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-prima-luna-mother-of-pearl-dial-steel-and-rose-gold-ladies-watch-l81125836-l81125836.jpg?width=546&height=546","manual","deny","shopify","female","USA Products","Joma Shop","Womens, Watches, Longines, Primaluna","Active","TRUE","https://www.jomashop.com/longines-watch-l8-112-5-83-6.html"
"prima_luna_mother_of_pearl_dial_steel_and_rose_gold_ladies_watch_l81125836","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-prima-luna-mother-of-pearl-dial-steel-and-rose-gold-ladies-watch-l81125836-l81125836_2.jpg?width=546&height=546","","","","","","","","","","","",""
"prima_luna_mother_of_pearl_dial_steel_and_rose_gold_ladies_watch_l81125836","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-prima-luna-mother-of-pearl-dial-steel-and-rose-gold-ladies-watch-l81125836-l81125836_3.jpg?width=546&height=546","","","","","","","","","","","",""
"prima_luna_mother_of_pearl_dial_steel_and_rose_gold_ladies_watch_l81125836","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-prima-luna-mother-of-pearl-dial-steel-and-rose-gold-ladies-watch-l81125836-l81125836_4.jpg?width=546&height=546","","","","","","","","","","","",""
"equestrian_quartz_diamond_silver_dial_ladies_watch","Longines, Equestrian Quartz Diamond Silver Dial Ladies Watch","Silver-tone stainless steel case with a brown leather strap. Fixed silver-tone diamond bezel. Silver-tone dial with blue hands and diamond hour markers. Dial Type: Analog. Swiss Quartz quartz movement. Scratch resistant sapphire crystal. Pull / push crown. Solid case back. Rectangle case shape, case size: 22 mm, case thickness: 6.2 mm. Band width: 12 mm, band length: 7 inches. Tang clasp. Water resistant at 30 meters / 100 feet. Functions: hour, minute, second. Additional Info: hours, minutes, small seconds. Equestrian Series. Luxury watch style. Longines Equestrian Diamond Silver-tone Dial Ladies Watch L61410772.","L6.141.0.77.2","8360","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-equestrian-quartz-diamond-silver-dial-ladies-watch-l61410772-l61410772.jpg?width=546&height=546","6431.25","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-equestrian-quartz-diamond-silver-dial-ladies-watch-l61410772-l61410772.jpg?width=546&height=546","manual","deny","shopify","female","USA Products","Joma Shop","Womens","Active","TRUE","https://www.jomashop.com/longines-equestrian-diamond-silver-tone-dial-ladies-watch-l61410772.html"
"equestrian_quartz_diamond_silver_dial_ladies_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-equestrian-quartz-diamond-silver-dial-ladies-watch-l61410772-l61410772_2.jpg?width=546&height=546","","","","","","","","","","","",""
"equestrian_quartz_diamond_silver_dial_ladies_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-equestrian-quartz-diamond-silver-dial-ladies-watch-l61410772-l61410772_3.jpg?width=546&height=546","","","","","","","","","","","",""
"elegant_automatic_white_dial_ladies_watch","Longines, Elegant Automatic White Dial Ladies Watch","Stainless steel case with a stainless steel bracelet with 18kt rose gold links. Fixed 18kt rose gold bezel. White dial with black hands and Roman numeral hour markers. Minute markers around the outer rim. Dial Type: Analog. Date display at the 3 o'clock position. Longines calibre L619 automatic movement, based upon ETA 2892-A2, containing 21 Jewels, bitting at 28800 vph, and has a power reserve of approximately 42 hours. Scratch resistant sapphire crystal. Pull / push crown. Transparent case back. Round case shape. Case size: 34.5 mm. Case thickness: 6 mm. Fold over clasp with a push button release. Water resistant at 30 meters / 100 feet. Functions: date, hour, minute, second. Elegant Series. Luxury watch style. Watch label: Swiss Made. Longines Elegant Automatic White Dial Ladies Watch L4.809.5.11.7.","L4.809.5.11.7","6401","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-elegant-white-dial-steel-and-18k-rose-gold-automatic-ladies-watch-l4.809.5.11.7.jpg?width=546&height=546","4924.50","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-elegant-white-dial-steel-and-18k-rose-gold-automatic-ladies-watch-l4.809.5.11.7.jpg?width=546&height=546","manual","deny","shopify","female","USA Products","Joma Shop","Womens, Watches, Longines, Elegant","Active","TRUE","https://www.jomashop.com/longines-watch-l4-809-5-11-7.html"
"elegant_automatic_white_dial_ladies_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-elegant-white-dial-steel-and-18k-rose-gold-automatic-ladies-watch-l4.809.5.11.7_2.jpg?width=546&height=546","","","","","","","","","","","",""
"elegant_automatic_white_dial_ladies_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-elegant-white-dial-steel-and-18k-rose-gold-automatic-ladies-watch-l4.809.5.11.7_3.jpg?width=546&height=546","","","","","","","","","","","",""
"flagship_automatic_white_dial_ladies_watch","Longines, Flagship Automatic White Dial Ladies Watch","Stainless steel case with a two-tone (silver-tone and yellow gold PVD) stainless steel bracelet. Fixed yellow gold PVD bezel. White dial with gold-tone sword-shaped hands and Roman numeral hour markers. Minute markers around an inner ring. Dial Type: Analog. Date display at the 3 o'clock position. Longines calibre L619 automatic movement, based upon ETA 2892-A2, containing 21 Jewels, bitting at 28800 vph, and has a power reserve of approximately 42 hours. Scratch resistant sapphire crystal. Pull / push crown. Transparent case back. Round case shape. Case size: 35.6 mm. Case thickness: 8 mm. Band width: 18 mm. Butterfly clasp. Water resistant at 30 meters / 100 feet. Functions: date, hour, minute, second. Flagship Series. Luxury watch style. Watch label: Swiss Made. Item Variations: L4 774 3 21 7, L4-774-3-21-7, L4/774/3/21/7, L47743217. Longines Flagship Automatic White Dial Ladies Watch L4.774.3.21.7.","L4.774.3.21.7","4103","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-flagship-white-dial-automatic-ladies-watch-l4.774.3.21.7.jpg?width=546&height=546","3156.82","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-flagship-white-dial-automatic-ladies-watch-l4.774.3.21.7.jpg?width=546&height=546","manual","deny","shopify","female","USA Products","Joma Shop","Womens, Watches, Longines, Flagship","Active","TRUE","https://www.jomashop.com/longines-watch-l4-774-3-21-7.html"
"flagship_automatic_white_dial_ladies_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-flagship-white-dial-automatic-ladies-watch-l4.774.3.21.7_2.jpg?width=546&height=546","","","","","","","","","","","",""
"flagship_automatic_white_dial_ladies_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-flagship-white-dial-automatic-ladies-watch-l4.774.3.21.7_3.jpg?width=546&height=546","","","","","","","","","","","",""
"ultraplate_automatic_diamond_white_dial_ladies_watch","Blancpain, Ultraplate Automatic Diamond White Dial Ladies Watch","Stainless steel case with a black (alligator) leather (alzavel lined) strap. Fixed stainless steel bezel set with diamonds. White dial with silver-toned leaf-style hands and diamond hour markers. Dial Type: Analog. Blancpain calibre 953 automatic movement, containing 21 Jewels, composed of 175 parts, bitting at 21600 vph, and has a power reserve of approximately 40 hours. Scratch resistant sapphire crystal. Pull / push crown. Solid case back. Round case shape. Case size: 29 mm. Case thickness: 8.7 mm. Tang clasp. Water resistant at 30 meters / 100 feet. Functions: hour, minute, second. Ultraplate Series. Luxury watch style. Watch label: Swiss Made. Blancpain Ultraplate Automatic Diamond White Dial Ladies Watch 6102-4628-95A.","6102-4628-95A","37981","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/l/blancpain-ultraplate-white-dial-diamond-ladies-watch-6102-4628-95a.jpg?width=546&height=546","29216.25","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/l/blancpain-ultraplate-white-dial-diamond-ladies-watch-6102-4628-95a.jpg?width=546&height=546","manual","deny","shopify","female","USA Products","Joma Shop","Womens, Watches, Blancpain, Ultraplate","Active","TRUE","https://www.jomashop.com/blancpain-watch-6102-4628-95a.html"
"ultraplate_automatic_diamond_white_dial_ladies_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/l/blancpain-ultraplate-white-dial-diamond-ladies-watch-6102-4628-95a_2.jpg?width=546&height=546","","","","","","","","","","","",""
"ultraplate_automatic_diamond_white_dial_ladies_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/l/blancpain-ultraplate-white-dial-diamond-ladies-watch-6102-4628-95a_3.jpg?width=546&height=546","","","","","","","","","","","",""
"elegant_automatic_white_dial_ladies_watch_l48094126","Longines, Elegant Automatic White Dial Ladies Watch L48094126","Stainless steel case with a stainless steel bracelet. Fixed stainless steel bezel. White dial with silver-tone hands and index hour markers. Minute markers around the outer rim. Dial Type: Analog. Date display at the 3 o'clock position. Longines calibre L619 automatic movement with a 42-hour power reserve. Scratch resistant sapphire crystal. Pull / push crown. Transparent case back. Case diameter: 34.5 mm. Case thickness: 6 mm. Round case shape. Bracelet width: 19 mm. Hidden fold over clasp. Water resistant at 30 meters / 100 feet. Functions: date, hour, minute, second. Dress watch style. Watch label: Swiss Made. Longines Elegant Automatic White Dial Stainless Steel Automatic Ladies Watch L48094126.","L4.809.4.12.6","4180","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-elegant-automatic-white-dial-stainless-steel-automatic-men_s-watch-l48094126_4.jpg?width=546&height=546","3215.63","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-elegant-automatic-white-dial-stainless-steel-automatic-men_s-watch-l48094126_4.jpg?width=546&height=546","manual","deny","shopify","female","USA Products","Joma Shop","Womens, Watches, Longines, Elegant","Active","TRUE","https://www.jomashop.com/longines-watch-l48094126.html"
"elegant_automatic_white_dial_ladies_watch_l48094126","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-elegant-automatic-white-dial-stainless-steel-automatic-men_s-watch-l48094126_2_2.jpg?width=546&height=546","","","","","","","","","","","",""
"elegant_automatic_white_dial_ladies_watch_l48094126","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-elegant-automatic-white-dial-stainless-steel-automatic-men_s-watch-l48094126_3_2.jpg?width=546&height=546","","","","","","","","","","","",""
"la_grande_classique_quartz_diamond_black_dial_ladies_watch","Longines, La Grande Classique Quartz Diamond Black Dial Ladies Watch","Silver-tone stainless steel case with a black leather strap. Fixed bezel. Black dial with silver-tone hands and diamond hour markers. Dial Type: Analog. Quartz movement. Scratch resistant sapphire crystal. Pull / push crown. Solid case back. Round case shape, case size: 33 mm, case thickness: 5 mm. Water resistant at 30 meters / 99 feet. Functions: hour, minute. La Grande Classique Series. Dress watch style. Watch label: Swiss Made. Longines La Grande Classique Quartz Diamond Black Dial Ladies Watch L4.709.4.55.2.","L4.709.4.55.2","3523","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-la-grande-classique-quartz-diamond-black-dial-ladies-watch-l47094552-l47094552.jpg?width=546&height=546","2710.31","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-la-grande-classique-quartz-diamond-black-dial-ladies-watch-l47094552-l47094552.jpg?width=546&height=546","manual","deny","shopify","female","USA Products","Joma Shop","Womens, Watches, Longines, La Grande Classique de Longines","Active","TRUE","https://www.jomashop.com/longines-la-grande-classique-quartz-diamond-black-dial-ladies-watch-l4-709-4-55-2.html"
