Handle,Title,Body (HTML),Variant SKU,Variant Price,Image Src,Cost per item,Variant Image,Variant Fulfillment Service,Variant Inventory Policy,Variant Inventory Tracker,Google Shopping / Gender,Type,Vendor,Tags,Status,Published,product.metafields.custom.original_prodect_url
"seamaster_aqua_terra_automatic_chronometer_silver_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/o/m/omega-seamaster-aqua-terra-automatic-chronometer-silver-dial-mens-watch-22020382002001-22020382002001_2.jpg?width=546&height=546","","","","","","","","","","","",""
"seamaster_aqua_terra_automatic_chronometer_silver_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/o/m/omega-seamaster-aqua-terra-automatic-chronometer-silver-dial-mens-watch-22020382002001-22020382002001_3.jpg?width=546&height=546","","","","","","","","","","","",""
"seamaster_aqua_terra_automatic_chronometer_silver_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/o/m/omega-seamaster-aqua-terra-automatic-chronometer-silver-dial-mens-watch-22020382002001-22020382002001_4.jpg?width=546&height=546","","","","","","","","","","","",""
"master_collection_black_dial_men's_watch","Longines, Master Collection Black Dial Men's Watch","Silver-tone stainless steel case with a black leather strap. Fixed silver-tone stainless steel bezel. Black dial with silver-tone hands and Roman numeral hour markers. Minute markers around the outer rim. Dial Type: Analog. Date display at the 3 o'clock position. One - power reserve indicator subdial. Longines Calibre L602 automatic movement with a 42-hour power reserve. Scratch resistant sapphire crystal. Transparent case back. Round case shape. Case size: 38.5 mm. Band width: 20 mm. Push button deployant buckle clasp. Water resistant at 30 meters / 100 feet. Functions: date, hour, minute, second, power reserve indicator. Dress watch style. Watch label: Swiss Made. Longines Master Collection Automatic Black Dial Men's Watch L2.708.4.51.7.","L2.708.4.51.7","7118","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-master-collection-black-dial-mens-watch-l27084517-l27084517.jpg?width=546&height=546","5475.75","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-master-collection-black-dial-mens-watch-l27084517-l27084517.jpg?width=546&height=546","manual","deny","shopify","male","USA Products","Joma Shop","Mens, Watches, Longines, Master Collection","Active","TRUE","https://www.jomashop.com/longines-watch-l2-708-4-51-7.html"
"master_collection_black_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-master-collection-black-dial-mens-watch-l27084517-l27084517_2.jpg?width=546&height=546","","","","","","","","","","","",""
"master_collection_black_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-master-collection-black-dial-mens-watch-l27084517-l27084517_3.jpg?width=546&height=546","","","","","","","","","","","",""
"master_collection_black_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-master-collection-black-dial-mens-watch-l27084517-l27084517_4.jpg?width=546&height=546","","","","","","","","","","","",""
"master_collection_black_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-master-collection-black-dial-mens-watch-l27084517-l27084517_5.jpg?width=546&height=546","","","","","","","","","","","",""
"jazzmaster_viewmatic_white_skeleton_dial_men's_watch","Hamilton, Jazzmaster Viewmatic White Skeleton Dial Men's Watch","Rose gold PVD stainless steel case with a brown leather strap. Fixed rose gold PVD bezel. White skeleton dial with luminous rose gold-tone hands and index hour markers. Arabic numeral minute markers (at 5 minute intervals). Minute markers around the outer rim. Dial Type: Analog. Luminescent hands and markers. Automatic movement with a 40-hour power reserve. Scratch resistant sapphire crystal. Skeleton case back. Case diameter: 40 mm. Case thickness: 11 mm. Round case shape. Band width: 20 mm. Tang clasp. Water resistant at 50 meters / 165 feet. Functions: hour, minute, second. Dress watch style. Hamilton Jazzmaster Viewmatic White Skeleton Dial Brown Leather Men's Watch H42545551.","H42545551","4060","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/h/a/hamilton-jazzmaster-viewmatic-white-skeleton-dial-men_s-watch-h42545551.jpg?width=546&height=546","3123.75","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/h/a/hamilton-jazzmaster-viewmatic-white-skeleton-dial-men_s-watch-h42545551.jpg?width=546&height=546","manual","deny","shopify","male","USA Products","Joma Shop","Mens, Watches, Hamilton, Jazzmaster","Active","TRUE","https://www.jomashop.com/hamilton-watch-h42545551.html"
"jazzmaster_viewmatic_white_skeleton_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/h/a/hamilton-jazzmaster-viewmatic-white-skeleton-dial-men_s-watch-h42545551_2.jpg?width=546&height=546","","","","","","","","","","","",""
"jazzmaster_viewmatic_white_skeleton_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/h/a/hamilton-jazzmaster-viewmatic-white-skeleton-dial-men_s-watch-h42545551_3.jpg?width=546&height=546","","","","","","","","","","","",""
"jazzmaster_viewmatic_white_skeleton_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/h/a/hamilton-jazzmaster-viewmatic-white-skeleton-dial-men_s-watch-h42545551_4.jpg?width=546&height=546","","","","","","","","","","","",""
"classique_automatic_white_dial_men's_watch_16_/_1278-0002","Chopard, Classique Automatic White Dial Men's Watch 16 / 1278-0002","18kt yellow gold case with a brown (alligator) leather strap. Fixed 18kt yellow gold bezel. White dial with yellow gold-tone hands and index hour markers. Dial Type: Analog. Date display at the 6 o'clock position. Automatic movement with a 42-hour power reserve. Scratch resistant sapphire crystal. Screw down crown. Solid case back. Round case shape. Case size: 40 mm. Tang clasp. Water resistant at 30 meters / 100 feet. Functions: date, hour, minute, second. Luxury watch style. Watch label: Swiss Made. Chopard Classique Automatic White Dial Men's Watch 16 / 1278-0002","16/1278-0002","28641","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/c/h/chopard-classique-automatic-white-dial-mens-watch-16-12780002-1612780002.jpg?width=546&height=546","22031.63","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/c/h/chopard-classique-automatic-white-dial-mens-watch-16-12780002-1612780002.jpg?width=546&height=546","manual","deny","shopify","male","USA Products","Joma Shop","Mens, Watches, Chopard, Classique","Active","TRUE","https://www.jomashop.com/chopard-automatic-white-dial-mens-watch-16-1278-0002.html"
"classique_automatic_white_dial_men's_watch_16_/_1278-0002","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/c/h/chopard-classique-automatic-white-dial-mens-watch-16-12780002-1612780002_2.jpg?width=546&height=546","","","","","","","","","","","",""
"classique_automatic_white_dial_men's_watch_16_/_1278-0002","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/c/h/chopard-classique-automatic-white-dial-mens-watch-16-12780002-1612780002_3.jpg?width=546&height=546","","","","","","","","","","","",""
"super_avenger_46_chronograph_automatic_black_dial_men's_watch","Breitling, Super Avenger 46 Chronograph Automatic Black Dial Men's Watch","Titanium case with a titanium bracelet. Uni-directional rotating titanium bezel. Black dial with index hour markers. Minute markers around the outer rim. Dial Type: Analog. Luminescent hands and markers. Date display at the 6 o'clock position. Chronograph - three sub-dials displaying:  60 second, 30 minute and 12 hour. Breitling Calibre 01 Automatic movement, containing 47 Jewels, composed of 346 parts, bitting at 28800 vph, and has a power reserve of approximately 70 hours. Scratch resistant sapphire crystal. Screw down crown. Transparent case back. Round case shape, case size: 46 mm, case thickness: 15.2 mm. Band width: 24/20 mm. Folding clasp. Water resistant at 300 meters / 1000 feet. Functions: chronograph, column wheel, date, hour, minute, second. Super Avenger Series. Sport watch style. Watch label: Swiss Made. Breitling Super Avenger Chronograph Automatic Black Dial Men's Watch EB0148101B1E1.","EB0148101B1E1","29238","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-super-avenger-46-chronograph-automatic-black-dial-mens-watch-eb0148101b1e1.jpg?width=546&height=546","22491.00","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-super-avenger-46-chronograph-automatic-black-dial-mens-watch-eb0148101b1e1.jpg?width=546&height=546","manual","deny","shopify","male","USA Products","Joma Shop","Mens, Watches, Breitling, Avenger, Avenger","Active","TRUE","https://www.jomashop.com/breitling-super-avenger-chronograph-automatic-black-dial-mens-watch-eb0148101b1e1.html"
"super_avenger_46_chronograph_automatic_black_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-super-avenger-46-chronograph-automatic-black-dial-mens-watch-eb0148101b1e1_2.jpg?width=546&height=546","","","","","","","","","","","",""
"super_avenger_46_chronograph_automatic_black_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-super-avenger-46-chronograph-automatic-black-dial-mens-watch-eb0148101b1e1_3.jpg?width=546&height=546","","","","","","","","","","","",""
"master_grande_memovox_perpetual_automatic_blue_dial_men's_watch","Jaeger LeCoultre, Master Grande Memovox Perpetual Automatic Blue Dial Men's Watch","White platinum case with a blue alligator leather strap. Fixed white platinum bezel. Blue dial with white alpha-style shape hands and stick hour markers. Minute markers around the outer rim. Dial Type: Analog. Perpetual calendar. Four sub-dials displaying:  month, date, day and moonphase. Jaeger LeCoultre Calibre JLC 868/1 Automatic movement, containing 46 Jewels, composed of 336 parts, bitting at 28800 vph, and has a power reserve of approximately 70 hours. Scratch resistant sapphire crystal. Pull / push crown. Solid case back. Round case shape, case size: 41.5 mm, case thickness: 15.5 mm. Deployment clasp. Water resistant at 50 meters / 165 feet. Functions: year, month, date, day, hour, minute, second, moonpase, perpetual calendar. Additional Info: limited edition piece of 250. Master Grande Memovox Series. Luxury watch style. Watch label: Swiss Made. Item Variations: Q146648A, 146648A, 146.64.8A, Q146.64.8A. Jaeger LeCoultre Master Grande Memovox Perpetual Automatic Blue Dial Men's Watch Q146648A.","Q146648A","229081","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/j/a/jaeger-lecoultre-master-memovox-ultra-thin-perpetual-automatic-blue-dial-mens-watch-q146648a.jpg?width=546&height=546","176216.25","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/j/a/jaeger-lecoultre-master-memovox-ultra-thin-perpetual-automatic-blue-dial-mens-watch-q146648a.jpg?width=546&height=546","manual","deny","shopify","male","USA Products","Joma Shop","Mens, Watches, Jaeger LeCoultre, Master Grande Memovox","Active","TRUE","https://www.jomashop.com/jaeger-lecoultre-watch-q146648a.html"
"master_grande_memovox_perpetual_automatic_blue_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/j/a/jaeger-lecoultre-master-memovox-ultra-thin-perpetual-automatic-blue-dial-mens-watch-q146648a_2.jpg?width=546&height=546","","","","","","","","","","","",""
"master_grande_memovox_perpetual_automatic_blue_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/j/a/jaeger-lecoultre-master-memovox-ultra-thin-perpetual-automatic-blue-dial-mens-watch-q146648a_3.jpg?width=546&height=546","","","","","","","","","","","",""
"master_grande_memovox_perpetual_automatic_blue_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/j/a/jaeger-lecoultre-master-memovox-ultra-thin-perpetual-automatic-blue-dial-mens-watch-q146648a_4.jpg?width=546&height=546","","","","","","","","","","","",""
"master_grande_memovox_perpetual_automatic_blue_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/j/a/jaeger-lecoultre-master-memovox-ultra-thin-perpetual-automatic-blue-dial-mens-watch-q146648a_5.jpg?width=546&height=546","","","","","","","","","","","",""
"avenger_b01_chronograph_automatic_men's_watch","Breitling, Avenger B01 Chronograph Automatic Men's Watch","Silver-tone stainless steel case and bracelet. Bi-directional rotating silver-tone stainless steel bezel. Blue dial with silver-tone hands and index hour markers. Minute markers around the outer rim. Dial Type: Analog. Luminescent hands and markers. Chronograph - three sub-dials displaying:  60 second, 30 minute and 12 hour. Breitling Calibre 01 Automatic movement, containing 47 Jewels, composed of 346 parts, bitting at 28800 vph, and has a power reserve of approximately 70 hours. Scratch resistant sapphire crystal. Screw down crown. Transparent see through case back. Round case shape, case size: 44 mm, case thickness: 15.2 mm. Folding clasp. Water resistant at 300 meters / 1000 feet. Functions: chronograph, hour, minute, second. Avenger Series. Sport watch style. Watch label: Swiss Made. Breitling Avenger B01 Chronograph Automatic Men's Watch AB0147101C1A1.","AB0147101C1A1","21259","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-avenger-b01-chronograph-automatic-mens-watch-ab0147101c1a1.jpg?width=546&height=546","16353.75","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-avenger-b01-chronograph-automatic-mens-watch-ab0147101c1a1.jpg?width=546&height=546","manual","deny","shopify","male","USA Products","Joma Shop","Mens, Watches, Breitling, Avenger, Avenger","Active","TRUE","https://www.jomashop.com/breitling-avenger-chronograph-automatic-mens-watch-ab0147101c1a1.html"
"avenger_b01_chronograph_automatic_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-avenger-b01-chronograph-automatic-mens-watch-ab0147101c1a1_2.jpg?width=546&height=546","","","","","","","","","","","",""
"avenger_b01_chronograph_automatic_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-avenger-b01-chronograph-automatic-mens-watch-ab0147101c1a1_3.jpg?width=546&height=546","","","","","","","","","","","",""
"avenger_chronograph_44mm_automatic_blue_dial_men's_watch","Breitling, Avenger Chronograph 44mm Automatic Blue Dial Men's Watch","Silver-tone stainless steel case with a blue calfskin leather strap. Bi-directional rotating silver-tone stainless steel bezel. Blue dial with silver-tone hands and index hour markers. Minute markers around the outer rim. Dial Type: Analog. Luminescent hands and markers. Chronograph - three sub-dials displaying:  60 second, 30 minute and 12 hour. Breitling Calibre 01 Automatic movement, containing 47 Jewels, composed of 346 parts, bitting at 28800 vph, and has a power reserve of approximately 70 hours. Scratch resistant sapphire crystal. Screw down crown. Transparent see through case back. Round case shape, case size: 44 mm, case thickness: 15.2 mm. Folding clasp. Water resistant at 300 meters / 1000 feet. Functions: chronograph, hour, minute, second. Avenger Series. Sport watch style. Watch label: Swiss Made. Breitling Avenger Chronograph Automatic Blue Dial Men's Watch AB0147101C1X1.","AB0147101C1X1","20782","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-avenger-chronograph-44mm-automatic-blue-dial-mens-watch-ab0147101c1x1.jpg?width=546&height=546","15986.25","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-avenger-chronograph-44mm-automatic-blue-dial-mens-watch-ab0147101c1x1.jpg?width=546&height=546","manual","deny","shopify","male","USA Products","Joma Shop","Mens, Watches, Breitling, Avenger, Avenger","Active","TRUE","https://www.jomashop.com/breitling-avenger-chronograph-automatic-blue-dial-mens-watch-ab0147101c1x1.html"
"avenger_chronograph_44mm_automatic_blue_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-avenger-chronograph-44mm-automatic-blue-dial-mens-watch-ab0147101c1x1_2.jpg?width=546&height=546","","","","","","","","","","","",""
"avenger_chronograph_44mm_automatic_blue_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-avenger-chronograph-44mm-automatic-blue-dial-mens-watch-ab0147101c1x1_3.jpg?width=546&height=546","","","","","","","","","","","",""
"record_automatic_men's_watch","Longines, Record Automatic Men's Watch","Silver-tone stainless steel case with a silver-tone stainless steel with 18kt rose gold (capped) links bracelet. Fixed 18kt rose gold (capped) stainless steel bezel. Matt white dial with blue hands and Roman numeral hour markers. Minute markers around the outer rim. Dial Type: Analog. Date display at the 3 o'clock position. Longines Calibre L888.4 Automatic movement, based upon ETA A31.L11, containing 21 Jewels, bitting at 25200 vph, and has a power reserve of approximately 64 hours. Scratch resistant sapphire crystal. Pull / push crown. Transparent see through case back. Round case shape, case size: 40 mm, case thickness: 10.8 mm. Band width: 20 mm. Fold over clasp with a push button release. Water resistant at 30 meters / 100 feet. Functions: date, hour, minute, second. Record Series. Dress watch style. Watch label: Swiss Made. Longines Record Automatic Men's Watch L2.821.5.11.7.","L2.821.5.11.7","11919","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-record-automatic-mens-watch-l28215117-l28215117.jpg?width=546&height=546","9169.13","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-record-automatic-mens-watch-l28215117-l28215117.jpg?width=546&height=546","manual","deny","shopify","male","USA Products","Joma Shop","Mens, Watches, Longines, Record","Active","TRUE","https://www.jomashop.com/longines-record-watch-l2-821-5-11-7.html"
"record_automatic_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-record-automatic-mens-watch-l28215117-l28215117_2.jpg?width=546&height=546","","","","","","","","","","","",""
"record_automatic_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-record-automatic-mens-watch-l28215117-l28215117_3.jpg?width=546&height=546","","","","","","","","","","","",""
"vanguard_automatic_white_dial_men's_watch","Franck Muller, Vanguard Automatic White Dial Men's Watch","Silver-tone stainless steel case with a white rubber strap. Fixed silver-tone stainless steel bezel. White dial with silver-tone hands and Arabic numeral hour markers. Minute markers around the outer rim. Dial Type: Analog. Luminescent hands and markers. Date display at the 6 o'clock position. Automatic movement. Scratch resistant sapphire crystal. Screw down crown. Solid case back. Tonneau case shape, case size: 45 mm, case thickness: 13 mm. Band width: 27 mm, band length: 8 inches. Deployment with push button release clasp. Functions: date, hour, minute, second. Vanguard Series. Luxury watch style. Watch label: Swiss Made. Franck Muller Vanguard Automatic White Dial Men's Watch 45SCWHTWHTWHT-1.","45SCWHTWHTWHT-1","24341","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/f/r/franck-muller-vanguard-automatic-white-dial-mens-watch-45scwhtwhtwht1.jpg?width=546&height=546","18724.13","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/f/r/franck-muller-vanguard-automatic-white-dial-mens-watch-45scwhtwhtwht1.jpg?width=546&height=546","manual","deny","shopify","male","USA Products","Joma Shop","Mens, Watches, Franck Muller, Vanguard","Active","TRUE","https://www.jomashop.com/franck-muller-vanguard-white-dial-mens-watch-45scwhtwhtwht-1.html"
"vanguard_automatic_white_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/f/r/franck-muller-vanguard-automatic-white-dial-mens-watch-45scwhtwhtwht1_2.jpg?width=546&height=546","","","","","","","","","","","",""
"vanguard_automatic_white_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/f/r/franck-muller-vanguard-automatic-white-dial-mens-watch-45scwhtwhtwht1_3.jpg?width=546&height=546","","","","","","","","","","","",""
"top_time_b01_thunderbird_41mm_chronograph_automatic_white_dial_men's_watch","Breitling, Top Time B01 Thunderbird 41mm Chronograph Automatic White Dial Men's Watch","Silver-tone stainless steel case with a silver-tone stainless steel mesh bracelet. Fixed silver-tone stainless steel bezel. White dial with silver-tone hands and index hour markers. Minute markers around the outer rim. Dial Type: Analog. Luminescent hands and markers. Chronograph - three sub-dials displaying:  60 second, 30 minute and 12 hour. Breitling Calibre 01 Automatic movement, containing 47 Jewels, composed of 346 parts, bitting at 28800 vph, and has a power reserve of approximately 70 hours. Scratch resistant sapphire crystal. Pull / push crown. Round case shape, case size: 41 mm, case thickness: 13.3 mm. Band width: 20/18 mm. Water resistant at 100 meters / 330 feet. Functions: chronograph, column wheel, hour, minute, second, chronometer. Additional Info: original box, manual (complete accessories). Top Time Series. Luxury watch style. Watch label: Swiss Made. Breitling Top Time Chronograph Automatic Chronometer White Dial Men's Watch AB01766A1A1A1.","AB01766A1A1A1","23863","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-top-time-chronograph-automatic-chronometer-white-dial-mens-watch-ab01766a1a1a1.jpg?width=546&height=546","18356.63","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-top-time-chronograph-automatic-chronometer-white-dial-mens-watch-ab01766a1a1a1.jpg?width=546&height=546","manual","deny","shopify","male","USA Products","Joma Shop","Mens, Watches, Breitling, Top Time","Active","TRUE","https://www.jomashop.com/breitling-top-time-chronograph-automatic-white-dial-unisex-watch-ab01766a1a1a1.html"
"top_time_b01_thunderbird_41mm_chronograph_automatic_white_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-top-time-chronograph-automatic-chronometer-white-dial-mens-watch-ab01766a1a1a1_2.jpg?width=546&height=546","","","","","","","","","","","",""
"top_time_b01_thunderbird_41mm_chronograph_automatic_white_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-top-time-chronograph-automatic-chronometer-white-dial-mens-watch-ab01766a1a1a1_3.jpg?width=546&height=546","","","","","","","","","","","",""
"top_time_b01_thunderbird_41mm_chronograph_automatic_white_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-top-time-chronograph-automatic-chronometer-white-dial-mens-watch-ab01766a1a1a1_4.jpg?width=546&height=546","","","","","","","","","","","",""
"record_automatic_chronometer_silver_dial_men's_watch","Longines, Record Automatic Chronometer Silver Dial Men's Watch","Stainless steel case with a brown (alligator) leather strap. Fixed 18kt rose gold (cap) bezel. Silver dial with rose gold-tone hands and index hour markers. Minute markers around the outer rim. Dial Type: Analog. Date display at the 3 o'clock position. Longines calibre L888.4 automatic movement, based upon ETA A31.L11, containing 21 Jewels, bitting at 25200 vph, and has a power reserve of approximately 64 hours. Scratch resistant sapphire crystal. Pull / push crown. Transparent case back. Round case shape. Case size: 40 mm. Band width: 20 mm. Triple fold over clasp with a safety release. Water resistant at 30 meters / 100 feet. Functions: date, hour, minute, second, chronometer. Record Series. Luxury watch style. Watch label: Swiss Made. Longines Record Automatic Chronometer Silver Dial Men's Watch L28215722.","L28215722","10271","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-record-automatic-chronometer-silver-dial-mens-watch-l28215722.jpg?width=546&height=546","7901.25","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-record-automatic-chronometer-silver-dial-mens-watch-l28215722.jpg?width=546&height=546","manual","deny","shopify","male","USA Products","Joma Shop","Mens, Watches, Longines, Record","Active","TRUE","https://www.jomashop.com/longines-record-watch-l28215722.html"
"record_automatic_chronometer_silver_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-record-automatic-chronometer-silver-dial-mens-watch-l28215722_2.jpg?width=546&height=546","","","","","","","","","","","",""
"record_automatic_chronometer_silver_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-record-automatic-chronometer-silver-dial-mens-watch-l28215722_3.jpg?width=546&height=546","","","","","","","","","","","",""
"record_automatic_white_dial_men's_watch","Longines, Record Automatic White Dial Men's Watch","Stainless steel case with a stainless steel bracelet. Fixed stainless steel bezel. White dial with blue hands and Roman numeral hour markers. Minute markers around the outer rim. Dial Type: Analog. Date display at the 3 o'clock position. Longines calibre L888.4 automatic movement, based upon ETA A31.L11, containing 21 Jewels, bitting at 25200 vph, and has a power reserve of approximately 64 hours. Scratch resistant sapphire crystal. Pull / push crown. Transparent case back. Round case shape. Case size: 38.5 mm. Case thickness: 10 mm. Band width: 19 mm. Fold over clasp with a safety release. Water resistant at 30 meters / 100 feet. Functions: date, hour, minute, second. Record Series. Casual watch style. Watch label: Swiss Made. Longines Record Automatic White Dial Men's Watch L28204116.","L28204116","6927","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-record-automatic-white-dial-men_s-watch-l28204116.jpg?width=546&height=546","5328.75","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-record-automatic-white-dial-men_s-watch-l28204116.jpg?width=546&height=546","manual","deny","shopify","male","USA Products","Joma Shop","Mens, Watches, Longines, Record","Active","TRUE","https://www.jomashop.com/longines-record-watch-l28204116.html"
"record_automatic_white_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-record-automatic-white-dial-men_s-watch-l28204116_2.jpg?width=546&height=546","","","","","","","","","","","",""
"record_automatic_white_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-record-automatic-white-dial-men_s-watch-l28204116_3.jpg?width=546&height=546","","","","","","","","","","","",""
